SAP+NOME,UF,Semana,Mes,Ano,preço2,Mg %,Margem Líquida Real %,Preço,Vendas Reais Qtde,Vendas Reais $,Margem Líquida Real $,Venda Líquida Real $,CMV,CMV/QTD,Região,DPPsic,Cont,Produto,Correlacao,NObs,Grupo
FRONHA AVULSA ESTAMPADA ANDREZA,PE,24,6,2017,4.99,0.3629741498033177,36.29741498033177,4.974681984681984,176.0,876.24,230.16,637.88,407.72,2.316590909090909,Nordeste,0,1,FRONHA AVULSA ESTAMPADA ANDREZA,-0.3816720489463387,40.0,3.0
FRONHA AVULSA LISA ANDREZA,PE,24,6,2017,4.99,0.362180389062988,36.2180389062988,4.99,183.0,913.17,240.53,664.67,424.14,2.3177049180327867,Nordeste,1,1,FRONHA AVULSA LISA ANDREZA,-0.3162767083166089,38.0,3.0
AMACIANTE COMFORT CONCENTRADO 500ML,PE,24,6,2017,7.989999999999999,0.1200880987507192,12.008809875071924,7.942828339467831,255.0,2024.45,168.06,1473.51,1305.45,5.119411764705882,Nordeste,0,1,AMACIANTE COMFORT CONCENTRADO 500ML,-0.6727317117910654,46.0,0.0
AMACIANTE DOWNY LIRIOS DO CAMPO 500ML,PE,24,6,2017,9.99,0.3081906827024971,30.81906827024972,9.961139971139971,48.0,477.52,106.89,347.89,241.0,5.020833333333333,Nordeste,0,1,AMACIANTE DOWNY LIRIOS DO CAMPO 500ML,-0.7937934865501545,29.0,0.0
FRONHA AVULSA ESTAMPADA ANDREZA,PI,24,6,2017,4.99,0.3537038551753028,35.37038551753028,4.923333333333334,60.0,296.4,76.86,215.54,138.68,2.311333333333333,Nordeste,0,1,FRONHA AVULSA ESTAMPADA ANDREZA,-0.2937365387603173,34.0,3.0
FRONHA AVULSA LISA ANDREZA,PI,24,6,2017,4.99,0.3618623054070785,36.18623054070785,4.99,25.0,124.75,32.83,90.72,57.89,2.3156,Nordeste,1,1,FRONHA AVULSA LISA ANDREZA,-0.4010692203693272,36.0,3.0
AMACIANTE COMFORT CONCENTRADO 500ML,PI,24,6,2017,7.99,0.307569657053548,30.7569657053548,7.906666666666668,10.0,78.9,18.6,57.38,38.78,3.878,Nordeste,0,1,AMACIANTE COMFORT CONCENTRADO 500ML,-0.610208987854626,44.0,0.0
AMACIANTE DOWNY LIRIOS DO CAMPO 500ML,PI,24,6,2017,9.99,0.235920852359209,23.5920852359209,9.99,4.0,39.96,6.2,26.28,20.08,5.02,Nordeste,1,1,AMACIANTE DOWNY LIRIOS DO CAMPO 500ML,-0.5615082997037981,19.0,0.0
T VISITA P BORDA DESIRE AZUL 6238,PR,24,6,2017,4.19,0.3844826611084702,38.44826611084702,4.056666666666667,17.0,69.83,20.2,50.76,30.56,1.7976470588235296,Sul,0,1,T VISITA P BORDA DESIRE AZUL 6238,-0.4947161625032069,50.0,7.0
T VISITA P BORDA DESIRE AGUA 6243,PR,24,6,2017,4.19,0.4045996010259334,40.45996010259334,4.19,11.0,44.89,13.02,32.629999999999995,19.61,1.7827272727272727,Sul,1,1,T VISITA P BORDA DESIRE AGUA 6243,-0.522606393643539,41.0,7.0
FRONHA AVULSA ESTAMPADA ANDREZA,PR,24,6,2017,5.132857142857143,0.4175127049560118,41.75127049560119,4.976431131592423,151.0,749.99,227.04,545.37,318.33,2.108145695364238,Sul,0,1,FRONHA AVULSA ESTAMPADA ANDREZA,-0.4643557655906254,42.0,3.0
FRONHA AVULSA LISA ANDREZA,PR,24,6,2017,4.99,0.4149098188602241,41.4909818860224,4.9773015873015884,111.0,552.89,167.39,402.09,234.7,2.1144144144144144,Sul,0,1,FRONHA AVULSA LISA ANDREZA,-0.4730966780593886,43.0,3.0
AMACIANTE COMFORT CONCENTRADO 500ML,PR,24,6,2017,7.99,0.0870974142196771,8.70974142196771,7.936641929499072,92.0,729.28,54.84,661.8499999999999,607.01,6.597934782608696,Sul,0,1,AMACIANTE COMFORT CONCENTRADO 500ML,-0.8084088171940553,42.0,0.0
AMACIANTE DOWNY LIRIOS DO CAMPO 500ML,PR,24,6,2017,9.99,0.3147310234384181,31.473102343841816,9.906666666666666,20.0,198.8,57.25,180.47,123.22,6.161,Sul,0,1,AMACIANTE DOWNY LIRIOS DO CAMPO 500ML,-0.9187733859423796,27.0,0.0
T VISITA P BORDA DESIRE AZUL 6238,RJ,24,6,2017,4.132857142857143,0.3739151339604274,37.39151339604275,4.132857142857143,67.0,273.33,71.38,193.5,122.12,1.8226865671641792,Sudeste,1,1,T VISITA P BORDA DESIRE AZUL 6238,-0.4033306623240599,49.0,7.0
T VISITA P BORDA DESIRE AGUA 6243,RJ,24,6,2017,4.132857142857143,0.3804110096273013,38.04110096273013,4.132571428571429,41.0,168.58,45.49,119.41,73.92,1.8029268292682927,Sudeste,0,1,T VISITA P BORDA DESIRE AGUA 6243,-0.0895418799658264,47.0,7.0
FRONHA AVULSA ESTAMPADA ANDREZA,RJ,24,6,2017,5.132857142857143,0.3750895244713047,37.50895244713047,4.978005136748474,856.0,4261.55,1130.33,3012.74,1882.41,2.1990771028037384,Sudeste,0,1,FRONHA AVULSA ESTAMPADA ANDREZA,-0.4314123901408229,42.0,3.0
FRONHA AVULSA LISA ANDREZA,RJ,24,6,2017,4.99,0.374021442383719,37.402144238371896,4.974963324094444,824.0,4097.88,1083.32,2897.96,1814.64,2.202233009708738,Sudeste,0,1,FRONHA AVULSA LISA ANDREZA,-0.3096722965111873,41.0,3.0
AMACIANTE COMFORT CONCENTRADO 500ML,RJ,24,6,2017,7.99,0.4028697454031254,40.28697454031254,7.856236903155191,773.0,6054.010000000001,2269.65,5494.38,3215.59,4.159883570504528,Sudeste,0,1,AMACIANTE COMFORT CONCENTRADO 500ML,-0.4801241067831697,46.0,0.0
AMACIANTE DOWNY LIRIOS DO CAMPO 500ML,RJ,24,6,2017,9.99,0.2438949421781575,24.38949421781576,9.971931519274378,96.0,955.96,210.89,867.82,656.93,6.843020833333333,Sudeste,0,1,AMACIANTE DOWNY LIRIOS DO CAMPO 500ML,-0.7556808426169317,28.0,0.0
T VISITA P BORDA DESIRE AZUL 6238,RN,24,6,2017,3.99,0.3813547703491815,38.13547703491815,3.99,7.0,27.93,7.74,20.33,12.59,1.7985714285714285,Nordeste,1,1,T VISITA P BORDA DESIRE AZUL 6238,-0.3336053322825045,41.0,7.0
T VISITA P BORDA DESIRE AGUA 6243,RN,24,6,2017,3.99,0.3886414583222435,38.86414583222435,3.99,3.0,11.97,3.3600000000000003,8.719999999999999,5.359999999999999,1.7866666666666664,Nordeste,1,1,T VISITA P BORDA DESIRE AGUA 6243,-0.1486426187384495,33.0,7.0
FRONHA AVULSA ESTAMPADA ANDREZA,RN,24,6,2017,4.99,0.362150497481185,36.2150497481185,4.99,41.0,204.59,54.01,148.84,94.83,2.3129268292682927,Nordeste,1,1,FRONHA AVULSA ESTAMPADA ANDREZA,-0.618986724156438,37.0,3.0
FRONHA AVULSA LISA ANDREZA,RN,24,6,2017,4.99,0.3591773986042478,35.91773986042478,4.966190476190476,69.0,343.31,90.02,249.84,159.82,2.316231884057971,Nordeste,0,1,FRONHA AVULSA LISA ANDREZA,-0.6217200837161607,41.0,3.0
AMACIANTE COMFORT CONCENTRADO 500ML,RN,24,6,2017,7.99,0.1800450857547602,18.00450857547602,7.99,39.0,311.61,42.22,226.82,184.6,4.733333333333333,Nordeste,1,1,AMACIANTE COMFORT CONCENTRADO 500ML,-0.667517832161318,48.0,0.0
T VISITA P BORDA DESIRE AZUL 6238,RO,24,6,2017,3.99,0.3723363774733637,37.23363774733637,3.99,11.0,43.89,11.93,32.12,20.19,1.8354545454545448,Norte,1,1,T VISITA P BORDA DESIRE AZUL 6238,-0.3979539120107626,29.0,7.0
FRONHA AVULSA ESTAMPADA ANDREZA,RO,24,6,2017,4.99,0.4220849258228784,42.20849258228784,4.99,30.0,149.7,46.28,109.74,63.46,2.115333333333333,Norte,1,1,FRONHA AVULSA ESTAMPADA ANDREZA,-0.2119630934574475,34.0,3.0
FRONHA AVULSA LISA ANDREZA,RO,24,6,2017,4.99,0.4302760050773812,43.02760050773813,4.99,15.0,74.85,23.65,54.88,31.23,2.082,Norte,1,1,FRONHA AVULSA LISA ANDREZA,-0.0428922164887288,32.0,3.0
AMACIANTE COMFORT CONCENTRADO 500ML,RO,24,6,2017,7.99,0.2294191482476081,22.94191482476081,7.916530612244898,17.0,134.23000000000002,23.25,98.29,75.04,4.414117647058824,Norte,0,1,AMACIANTE COMFORT CONCENTRADO 500ML,-0.3089407587529863,45.0,0.0
AMACIANTE DOWNY LIRIOS DO CAMPO 500ML,RO,24,6,2017,9.99,0.319672131147541,31.9672131147541,9.99,3.0,29.97,7.02,21.96,14.94,4.98,Norte,1,1,AMACIANTE DOWNY LIRIOS DO CAMPO 500ML,-0.1754546551443434,29.0,0.0
T VISITA P BORDA DESIRE AGUA 6243,RR,24,6,2017,3.99,0.459183673469388,45.9183673469388,3.99,2.0,7.98,2.7,5.88,3.18,1.59,Norte,1,1,T VISITA P BORDA DESIRE AGUA 6243,-0.2426928994817609,26.0,7.0
FRONHA AVULSA ESTAMPADA ANDREZA,RR,24,6,2017,4.99,0.48258879766284,48.258879766284,4.99,10.0,49.900000000000006,17.76,36.79,19.03,1.903,Norte,1,1,FRONHA AVULSA ESTAMPADA ANDREZA,0.1020131209744546,19.0,3.0
T VISITA P BORDA DESIRE AZUL 6238,RS,24,6,2017,4.132857142857143,0.386700864443811,38.67008644438109,4.132857142857143,18.0,72.82000000000001,19.95,52.93,32.98,1.832222222222222,Sul,1,1,T VISITA P BORDA DESIRE AZUL 6238,-0.5137711916841698,42.0,7.0
T VISITA P BORDA DESIRE AGUA 6243,RS,24,6,2017,3.9900000000000007,0.3681609195402298,36.81609195402298,3.9900000000000007,13.0,51.870000000000005,13.93,37.7,23.77,1.8284615384615384,Sul,1,1,T VISITA P BORDA DESIRE AGUA 6243,-0.245956326918622,48.0,7.0
FRONHA AVULSA ESTAMPADA ANDREZA,RS,24,6,2017,4.99,0.4127615751715227,41.27615751715225,4.966190476190476,79.0,391.71,117.35,284.88,167.53,2.120632911392405,Sul,0,1,FRONHA AVULSA ESTAMPADA ANDREZA,-0.4242574352972224,37.0,3.0
FRONHA AVULSA LISA ANDREZA,RS,24,6,2017,4.99,0.4168141273871033,41.68141273871033,4.99,126.0,628.74,190.34,457.25,266.91,2.1183333333333336,Sul,1,1,FRONHA AVULSA LISA ANDREZA,-0.3827680082095849,39.0,3.0
AMACIANTE COMFORT CONCENTRADO 500ML,RS,24,6,2017,7.99,0.1657486496562137,16.57486496562138,7.945102040816327,35.0,277.05,30.13,251.41,221.28,6.322285714285714,Sul,0,1,AMACIANTE COMFORT CONCENTRADO 500ML,-0.5151302898089803,44.0,0.0
AMACIANTE DOWNY LIRIOS DO CAMPO 500ML,RS,24,6,2017,9.99,0.3284579561056429,32.84579561056429,9.941020408163268,35.0,347.65000000000003,103.48,315.57,212.09,6.059714285714286,Sul,0,1,AMACIANTE DOWNY LIRIOS DO CAMPO 500ML,-0.8108029299683243,25.0,0.0
T VISITA P BORDA DESIRE AZUL 6238,SC,24,6,2017,4.24,0.4201623106037275,42.016231060372746,4.24,8.0,33.92,10.59,25.05,14.46,1.8075,Sul,1,1,T VISITA P BORDA DESIRE AZUL 6238,-0.3685489015566576,42.0,7.0
T VISITA P BORDA DESIRE AGUA 6243,SC,24,6,2017,4.19,0.4102298169227448,41.022981692274485,4.19,6.0,25.94,8.25,19.15,10.9,1.8166666666666669,Sul,1,1,T VISITA P BORDA DESIRE AGUA 6243,-0.3660269707809627,36.0,7.0
FRONHA AVULSA ESTAMPADA ANDREZA,SC,24,6,2017,4.99,0.4256466928082751,42.56466928082752,4.964183006535947,69.0,341.81,107.08,252.18,145.1,2.1028985507246376,Sul,0,1,FRONHA AVULSA ESTAMPADA ANDREZA,-0.3010554909650047,39.0,3.0
FRONHA AVULSA LISA ANDREZA,SC,24,6,2017,4.99,0.4225246874691664,42.25246874691664,4.951224489795918,81.0,400.19,124.16,295.25,171.09,2.1122222222222224,Sul,0,1,FRONHA AVULSA LISA ANDREZA,-0.2717759590382907,40.0,3.0
AMACIANTE COMFORT CONCENTRADO 500ML,SC,24,6,2017,7.99,0.1121618613820702,11.216186138207028,7.963015873015872,45.0,357.95,36.0,324.87,288.87,6.419333333333333,Sul,0,1,AMACIANTE COMFORT CONCENTRADO 500ML,-0.5551352877782814,43.0,0.0
AMACIANTE DOWNY LIRIOS DO CAMPO 500ML,SC,24,6,2017,9.99,0.318954428518927,31.8954428518927,9.99,13.0,129.87,37.61,117.91,80.3,6.176923076923076,Sul,1,1,AMACIANTE DOWNY LIRIOS DO CAMPO 500ML,-0.9293217198011592,25.0,0.0
T VISITA P BORDA DESIRE AZUL 6238,SE,24,6,2017,4.24,0.392400866525952,39.2400866525952,4.115,7.0,28.93,8.36,21.08,12.72,1.8171428571428567,Nordeste,0,1,T VISITA P BORDA DESIRE AZUL 6238,-0.1365534994003901,27.0,7.0
T VISITA P BORDA DESIRE AGUA 6243,SE,24,6,2017,4.323333333333333,0.4177554976524046,41.77554976524046,4.323333333333333,3.0,12.97,4.01,9.46,5.45,1.8166666666666669,Nordeste,1,1,T VISITA P BORDA DESIRE AGUA 6243,-0.3993753046974428,32.0,7.0
FRONHA AVULSA ESTAMPADA ANDREZA,SE,24,6,2017,4.99,0.3682172211807922,36.82172211807922,4.99,35.0,174.65,46.36,127.11,80.75,2.307142857142857,Nordeste,1,1,FRONHA AVULSA ESTAMPADA ANDREZA,-0.4965260856235678,39.0,3.0
FRONHA AVULSA LISA ANDREZA,SE,24,6,2017,4.99,0.3594168529261398,35.941685292613975,4.95,27.0,133.73000000000002,34.980000000000004,97.32,62.34,2.308888888888889,Nordeste,0,1,FRONHA AVULSA LISA ANDREZA,-0.2975929306775789,33.0,3.0
AMACIANTE COMFORT CONCENTRADO 500ML,SE,24,6,2017,7.989999999999999,0.1929478010474116,19.294780104741168,7.989999999999999,30.0,239.7,32.73,174.5,141.76999999999998,4.725666666666666,Nordeste,1,1,AMACIANTE COMFORT CONCENTRADO 500ML,-0.6870304556884699,46.0,0.0
T VISITA P BORDA DESIRE AZUL 6238,SP,24,6,2017,4.132857142857143,0.3854673286850666,38.54673286850667,4.106883116883117,109.0,441.91,122.82,321.91,199.09,1.82651376146789,Sudeste,0,1,T VISITA P BORDA DESIRE AZUL 6238,-0.6174816440521946,47.0,7.0
T VISITA P BORDA DESIRE AGUA 6243,SP,24,6,2017,4.132857142857143,0.3952368521035364,39.52368521035364,4.109047619047619,63.0,252.37,71.26,183.84,112.58,1.786984126984127,Sudeste,0,1,T VISITA P BORDA DESIRE AGUA 6243,-0.4852145227431317,50.0,7.0
FRONHA AVULSA ESTAMPADA ANDREZA,SP,24,6,2017,4.99,0.4143162300474738,41.43162300474739,4.967054191178487,677.0,3364.23,1014.77,2448.48,1433.71,2.1177400295420976,Sudeste,0,1,FRONHA AVULSA ESTAMPADA ANDREZA,-0.4127769226393157,41.0,3.0
FRONHA AVULSA LISA ANDREZA,SP,24,6,2017,4.99,0.4158049093388314,41.58049093388314,4.981605558744843,715.0,3560.850000000001,1077.83,2591.86,1514.03,2.117524475524476,Sudeste,0,1,FRONHA AVULSA LISA ANDREZA,-0.2885141068756976,40.0,3.0
AMACIANTE COMFORT CONCENTRADO 500ML,SP,24,6,2017,7.989999999999999,0.0915072295676539,9.150722956765392,7.853732508701945,371.0,2902.09,220.16,2633.8,2413.64,6.505768194070081,Sudeste,0,1,AMACIANTE COMFORT CONCENTRADO 500ML,-0.8089708496621419,44.0,0.0
AMACIANTE DOWNY LIRIOS DO CAMPO 500ML,SP,24,6,2017,9.847142857142858,0.3015237197163065,30.152371971630657,9.79895180895181,153.0,1480.47,395.42,1344.02,948.6,6.2,Sudeste,0,1,AMACIANTE DOWNY LIRIOS DO CAMPO 500ML,-0.7884015884262173,27.0,0.0
JG CAMA QUEEN PRATA 150FIOS MALIBU SANTI,SP,24,6,2017,129.99,0.3982979643220665,39.82979643220665,129.99,4.0,519.96,150.68,378.31,227.63,56.9075,Sudeste,1,1,JG CAMA QUEEN PRATA 150FIOS MALIBU SANTI,-0.1367924304134409,42.0,4.0
T VISITA P BORDA DESIRE AGUA 6243,TO,24,6,2017,4.24,0.3994680629796537,39.946806297965374,4.24,5.0,20.950000000000003,6.07,15.26,9.19,1.8380000000000003,Norte,1,1,T VISITA P BORDA DESIRE AGUA 6243,-0.1110400813704629,40.0,7.0
FRONHA AVULSA ESTAMPADA ANDREZA,TO,24,6,2017,4.99,0.4161761735082773,41.617617350827736,4.99,50.0,249.5,75.58,181.59,106.01,2.1202,Norte,1,1,FRONHA AVULSA ESTAMPADA ANDREZA,-0.4370523049731408,32.0,3.0
FRONHA AVULSA LISA ANDREZA,TO,24,6,2017,4.99,0.415957585838959,41.59575858389591,4.99,49.0,244.51,74.0,178.0,104.0,2.122448979591837,Norte,1,1,FRONHA AVULSA LISA ANDREZA,-0.47605174214338,37.0,3.0
AMACIANTE DOWNY LIRIOS DO CAMPO 500ML,TO,24,6,2017,9.99,0.3087125455889014,30.871254558890136,9.89,7.0,68.93,15.37,50.23,34.86,4.98,Norte,0,1,AMACIANTE DOWNY LIRIOS DO CAMPO 500ML,-0.5066520613448813,23.0,0.0
FRONHA AVULSA ESTAMPADA ANDREZA,AC,25,6,2017,4.99,0.443425076452599,44.3425076452599,4.99,8.0,39.92,13.05,29.43,16.38,2.0475,Norte,1,1,FRONHA AVULSA ESTAMPADA ANDREZA,-0.3750060532199099,12.0,3.0
AMACIANTE COMFORT CONCENTRADO 500ML,AC,25,6,2017,7.99,0.0924137931034483,9.24137931034483,7.99,4.0,31.96,2.68,29.0,26.32,6.58,Norte,1,1,AMACIANTE COMFORT CONCENTRADO 500ML,0.1622081300169105,20.0,0.0
T VISITA P BORDA DESIRE AZUL 6238,AL,25,6,2017,3.99,0.3879711285002553,38.797112850025535,3.99,4.0,15.96,4.54,11.63,7.09,1.7725,Nordeste,1,1,T VISITA P BORDA DESIRE AZUL 6238,-0.1401439818580602,26.0,7.0
FRONHA AVULSA ESTAMPADA ANDREZA,AL,25,6,2017,4.99,0.3598169988599403,35.98169988599403,4.95969696969697,54.0,267.46,69.81,194.61,124.8,2.311111111111111,Nordeste,0,1,FRONHA AVULSA ESTAMPADA ANDREZA,-0.517486302944382,40.0,3.0
FRONHA AVULSA LISA ANDREZA,AL,25,6,2017,4.99,0.361215280226051,36.1215280226051,4.982857142857143,48.0,239.02,62.75,173.99,111.24,2.3175,Nordeste,0,1,FRONHA AVULSA LISA ANDREZA,-0.1699489078632207,36.0,3.0
AMACIANTE COMFORT CONCENTRADO 500ML,AL,25,6,2017,7.99,0.0915324655201928,9.153246552019285,7.99,88.0,703.12,57.58999999999999,638.11,580.52,6.596818181818182,Nordeste,1,1,AMACIANTE COMFORT CONCENTRADO 500ML,-0.5374176303033321,44.0,0.0
AMACIANTE DOWNY LIRIOS DO CAMPO 500ML,AL,25,6,2017,9.99,0.1120248889209722,11.202488892097223,9.99,8.0,79.92,8.120000000000001,72.53999999999999,64.42,8.0525,Nordeste,1,1,AMACIANTE DOWNY LIRIOS DO CAMPO 500ML,-0.7793165206789658,26.0,0.0
T VISITA P BORDA DESIRE AZUL 6238,AM,25,6,2017,3.99,0.5012742099898064,50.127420998980654,3.99,9.0,35.910000000000004,14.72,29.43,14.71,1.6344444444444446,Norte,1,1,T VISITA P BORDA DESIRE AZUL 6238,-0.6726860785614975,38.0,7.0
T VISITA P BORDA DESIRE AGUA 6243,AM,25,6,2017,3.99,0.5168195718654435,51.68195718654435,3.99,3.0,11.97,5.08,9.81,4.73,1.5766666666666669,Norte,1,1,T VISITA P BORDA DESIRE AGUA 6243,-0.1848391684102495,46.0,7.0
FRONHA AVULSA ESTAMPADA ANDREZA,AM,25,6,2017,4.99,0.5333178096014284,53.33178096014283,4.99,12.0,59.88,26.19,49.08,22.89,1.9075,Norte,1,1,FRONHA AVULSA ESTAMPADA ANDREZA,-0.1935472105184439,27.0,3.0
FRONHA AVULSA LISA ANDREZA,AM,25,6,2017,4.99,0.5312415104591143,53.12415104591144,4.99,11.0,54.89,23.81,44.99,21.18,1.9254545454545453,Norte,1,1,FRONHA AVULSA LISA ANDREZA,-0.2403674341241084,32.0,3.0
T VISITA P BORDA DESIRE AZUL 6238,AP,25,6,2017,3.99,0.4730813287514316,47.308132875143166,3.99,3.0,11.97,4.13,8.73,4.6,1.5333333333333332,Norte,1,1,T VISITA P BORDA DESIRE AZUL 6238,-0.0587385975586891,25.0,7.0
FRONHA AVULSA ESTAMPADA ANDREZA,AP,25,6,2017,4.99,0.460409671016327,46.0409671016327,4.99,11.0,54.89,18.4,39.97,21.57,1.960909090909091,Norte,1,1,FRONHA AVULSA ESTAMPADA ANDREZA,-0.0954491146357468,34.0,3.0
FRONHA AVULSA LISA ANDREZA,AP,25,6,2017,4.99,0.4537966084351598,45.37966084351598,4.99,14.0,69.86,22.97,50.86,27.89,1.9921428571428568,Norte,1,1,FRONHA AVULSA LISA ANDREZA,-0.2859183404799477,26.0,3.0
AMACIANTE COMFORT CONCENTRADO 500ML,AP,25,6,2017,7.99,0.2360538134640448,23.60538134640449,7.99,69.0,551.31,118.37,500.32,381.95,5.535507246376811,Norte,1,1,AMACIANTE COMFORT CONCENTRADO 500ML,-0.7217463556412097,42.0,0.0
AMACIANTE DOWNY LIRIOS DO CAMPO 500ML,AP,25,6,2017,9.99,0.3273294895597616,32.73294895597617,9.99,5.0,49.95,14.84,45.34,30.5,6.1,Norte,1,1,AMACIANTE DOWNY LIRIOS DO CAMPO 500ML,-0.1480831358324029,14.0,0.0
T VISITA P BORDA DESIRE AZUL 6238,BA,25,6,2017,3.99,0.3674371515511057,36.74371515511057,3.99,82.0,327.18,87.85000000000001,238.27,150.42,1.8343902439024389,Nordeste,1,1,T VISITA P BORDA DESIRE AZUL 6238,-0.552795815448773,52.0,7.0
T VISITA P BORDA DESIRE AGUA 6243,BA,25,6,2017,3.99,0.3789342292844207,37.89342292844207,3.99,21.0,83.79,23.040000000000003,61.05,38.01,1.81,Nordeste,1,1,T VISITA P BORDA DESIRE AGUA 6243,-0.3492851168989713,51.0,7.0
FRONHA AVULSA ESTAMPADA ANDREZA,BA,25,6,2017,4.99,0.3610955376657911,36.10955376657911,4.99,493.0,2460.07,646.49,1790.21,1143.72,2.319918864097363,Nordeste,1,1,FRONHA AVULSA ESTAMPADA ANDREZA,-0.4560549497948638,39.0,3.0
FRONHA AVULSA LISA ANDREZA,BA,25,6,2017,4.99,0.3607350911952244,36.07350911952244,4.99,560.0,2794.4,733.8,2033.66,1299.86,2.321178571428572,Nordeste,1,1,FRONHA AVULSA LISA ANDREZA,-0.4680659229321499,41.0,3.0
AMACIANTE COMFORT CONCENTRADO 500ML,BA,25,6,2017,7.989999999999999,0.1707966049123025,17.07966049123025,7.900777027027026,295.0,2314.45,268.57,1684.57,1416.0,4.8,Nordeste,0,1,AMACIANTE COMFORT CONCENTRADO 500ML,-0.6509435692172184,48.0,0.0
AMACIANTE DOWNY LIRIOS DO CAMPO 500ML,BA,25,6,2017,9.99,0.3088983150514527,30.88983150514528,9.977012987012989,50.0,498.5,111.9,363.03,251.13,5.0226,Nordeste,0,1,AMACIANTE DOWNY LIRIOS DO CAMPO 500ML,-0.8465197075179728,29.0,0.0
T VISITA P BORDA DESIRE AZUL 6238,CE,25,6,2017,3.99,0.3780474956396136,37.80474956396139,3.99,18.0,71.82000000000001,19.83,52.31,32.48,1.8044444444444443,Nordeste,1,1,T VISITA P BORDA DESIRE AZUL 6238,-0.4241575282502758,43.0,7.0
T VISITA P BORDA DESIRE AGUA 6243,CE,25,6,2017,3.9900000000000007,0.3812521924956274,38.12521924956273,3.9900000000000007,17.0,67.83,18.79,49.38,30.59,1.7994117647058825,Nordeste,1,1,T VISITA P BORDA DESIRE AGUA 6243,-0.5062498244567961,49.0,7.0
FRONHA AVULSA ESTAMPADA ANDREZA,CE,25,6,2017,4.99,0.3581735001942344,35.81735001942344,4.971203007518797,221.0,1097.79,285.92,798.59,512.67,2.3197737556561084,Nordeste,0,1,FRONHA AVULSA ESTAMPADA ANDREZA,-0.6045640818432344,41.0,3.0
FRONHA AVULSA LISA ANDREZA,CE,25,6,2017,4.99,0.3607297702081328,36.07297702081329,4.99,196.0,978.04,256.49,710.99,454.5,2.318877551020408,Nordeste,1,1,FRONHA AVULSA LISA ANDREZA,-0.4887128600387449,40.0,3.0
AMACIANTE COMFORT CONCENTRADO 500ML,CE,25,6,2017,7.99,0.1498528410869518,14.985284108695186,7.99,162.0,1294.38,175.13,1158.97,983.84,6.073086419753087,Nordeste,1,1,AMACIANTE COMFORT CONCENTRADO 500ML,-0.6470182868851706,42.0,0.0
AMACIANTE DOWNY LIRIOS DO CAMPO 500ML,CE,25,6,2017,9.99,0.3283981729406205,32.83981729406207,9.99,23.0,229.77,70.65,208.61,137.95999999999998,5.998260869565216,Nordeste,1,1,AMACIANTE DOWNY LIRIOS DO CAMPO 500ML,-0.7432496190387301,27.0,0.0
JG CAMA QUEEN PRATA 150FIOS MALIBU SANTI,CE,25,6,2017,99.99,0.218969072164948,21.8969072164948,99.99,2.0,199.98,31.86,145.5,113.64,56.82,Nordeste,1,1,JG CAMA QUEEN PRATA 150FIOS MALIBU SANTI,0.0570032230786749,44.0,4.0
T VISITA P BORDA DESIRE AZUL 6238,DF,25,6,2017,3.99,0.3740036748733049,37.400367487330485,3.99,19.0,75.81,20.59,55.25,34.660000000000004,1.8242105263157893,Centro-Oeste,1,1,T VISITA P BORDA DESIRE AZUL 6238,-0.5363074271321384,44.0,7.0
T VISITA P BORDA DESIRE AGUA 6243,DF,25,6,2017,3.99,0.3767953502769053,37.67953502769053,3.99,7.0,27.93,7.73,20.35,12.62,1.802857142857143,Centro-Oeste,1,1,T VISITA P BORDA DESIRE AGUA 6243,-0.439145268615243,47.0,7.0
FRONHA AVULSA ESTAMPADA ANDREZA,DF,25,6,2017,4.99,0.415230025483864,41.5230025483864,4.99,226.0,1127.74,340.55,819.92,479.37,2.1211061946902654,Centro-Oeste,1,1,FRONHA AVULSA ESTAMPADA ANDREZA,-0.4859848723416299,37.0,3.0
FRONHA AVULSA LISA ANDREZA,DF,25,6,2017,4.99,0.4157702903964134,41.57702903964134,4.986677740863788,207.0,1031.93,312.15,751.1500000000001,439.0,2.1207729468599035,Centro-Oeste,0,1,FRONHA AVULSA LISA ANDREZA,-0.4477821629942605,40.0,3.0
AMACIANTE COMFORT CONCENTRADO 500ML,DF,25,6,2017,7.99,0.0762412088595092,7.62412088595092,7.82264196983141,115.0,897.05,61.2,814.11,752.91,6.5470434782608695,Centro-Oeste,0,1,AMACIANTE COMFORT CONCENTRADO 500ML,-0.3803056270683444,36.0,0.0
AMACIANTE DOWNY LIRIOS DO CAMPO 500ML,DF,25,6,2017,9.99,0.2704123751319821,27.04123751319821,9.99,22.0,219.78,53.95,199.51,145.56,6.616363636363636,Centro-Oeste,1,1,AMACIANTE DOWNY LIRIOS DO CAMPO 500ML,-0.7489972592740186,27.0,0.0
T VISITA P BORDA DESIRE AZUL 6238,ES,25,6,2017,3.99,0.3885151252631857,38.85151252631857,3.99,15.0,59.85,17.28,44.17,26.89,1.7926666666666666,Sudeste,1,1,T VISITA P BORDA DESIRE AZUL 6238,-0.3274709434971766,50.0,7.0
T VISITA P BORDA DESIRE AGUA 6243,ES,25,6,2017,3.99,0.3835791247234701,38.35791247234702,3.99,7.0,27.93,7.9,20.62,12.72,1.8171428571428567,Sudeste,1,1,T VISITA P BORDA DESIRE AGUA 6243,-0.4543765506098516,32.0,7.0
