SAP;Produto;UF;Ano;Mes;Dia;Preço;QTD;CMV/QTD;DPPsic
4243420;AMACIANTE COMFORT CONCENTRADO 500ML;RJ;2017;3;24;5.00089795918367;490.0;4.489122448979592;0
4263231;JG CAMA QUEEN PRATA 150FIOS MALIBU SANTI;RJ;2017;3;24;99.99;3.0;57.71333333333333;1
2158154;T VISITA P BORDA DESIRE AGUA 6243;RN;2017;3;24;2.99;4.0;1.8325;1
4243420;AMACIANTE COMFORT CONCENTRADO 500ML;RN;2017;3;24;4.99;39.0;3.268205128205128;1
2158154;T VISITA P BORDA DESIRE AGUA 6243;RO;2017;3;24;2.99;4.0;1.78;1
2158151;T VISITA P BORDA DESIRE AZUL 6238;RS;2017;3;24;3.21222222222222;9.0;1.836666666666667;0
2166719;FRONHA AVULSA LISA ANDREZA;RS;2017;3;24;6.92636363636364;22.0;2.047272727272728;0
4243420;AMACIANTE COMFORT CONCENTRADO 500ML;RS;2017;3;24;5.06;50.0;4.448;0
2158151;T VISITA P BORDA DESIRE AZUL 6238;SC;2017;3;24;2.99;2.0;1.82;1
2166665;FRONHA AVULSA ESTAMPADA ANDREZA;SC;2017;3;24;6.91222222222222;9.0;2.046666666666667;0
4243420;AMACIANTE COMFORT CONCENTRADO 500ML;SC;2017;3;24;4.99;16.0;4.275;1
4243420;AMACIANTE COMFORT CONCENTRADO 500ML;SE;2017;3;24;4.99;23.0;3.266086956521739;1
2166665;FRONHA AVULSA ESTAMPADA ANDREZA;SP;2017;3;24;6.99;52.0;2.047884615384615;1
4243420;AMACIANTE COMFORT CONCENTRADO 500ML;SP;2017;3;24;4.9660625;480.0;4.338416666666666;0
4263231;JG CAMA QUEEN PRATA 150FIOS MALIBU SANTI;SP;2017;3;24;99.99;2.0;57.86;1
2166719;FRONHA AVULSA LISA ANDREZA;TO;2017;3;24;6.99;9.0;2.0477777777777777;1
4243420;AMACIANTE COMFORT CONCENTRADO 500ML;TO;2017;3;24;4.96222222222222;18.0;3.2672222222222222;0
2158151;T VISITA P BORDA DESIRE AZUL 6238;AL;2017;3;25;2.99;2.0;1.835;1
4243420;AMACIANTE COMFORT CONCENTRADO 500ML;AL;2017;3;25;4.96058823529412;17.0;4.328823529411765;0
2158151;T VISITA P BORDA DESIRE AZUL 6238;AM;2017;3;25;2.99;2.0;1.63;1
2158154;T VISITA P BORDA DESIRE AGUA 6243;AM;2017;3;25;2.99;3.0;1.57;1
2166665;FRONHA AVULSA ESTAMPADA ANDREZA;AP;2017;3;25;6.99;12.0;1.9016666666666664;1
2166719;FRONHA AVULSA LISA ANDREZA;AP;2017;3;25;6.99;5.0;1.902;1
2158151;T VISITA P BORDA DESIRE AZUL 6238;BA;2017;3;25;2.99;7.0;1.8185714285714287;1
2166665;FRONHA AVULSA ESTAMPADA ANDREZA;BA;2017;3;25;6.99;46.0;2.243913043478261;1
2166719;FRONHA AVULSA LISA ANDREZA;BA;2017;3;25;6.99;44.0;2.244090909090909;1
2166665;FRONHA AVULSA ESTAMPADA ANDREZA;CE;2017;3;25;6.99;15.0;2.244;1
2166719;FRONHA AVULSA LISA ANDREZA;CE;2017;3;25;6.99;27.0;2.2444444444444445;1
2158151;T VISITA P BORDA DESIRE AZUL 6238;DF;2017;3;25;2.99;3.0;1.79;1
2166665;FRONHA AVULSA ESTAMPADA ANDREZA;DF;2017;3;25;6.99;17.0;2.0476470588235296;1
2166719;FRONHA AVULSA LISA ANDREZA;DF;2017;3;25;6.99;12.0;2.0466666666666664;1
2166665;FRONHA AVULSA ESTAMPADA ANDREZA;ES;2017;3;25;6.99;12.0;2.125833333333333;1
2166719;FRONHA AVULSA LISA ANDREZA;ES;2017;3;25;6.99;10.0;2.127;1
2166665;FRONHA AVULSA ESTAMPADA ANDREZA;GO;2017;3;25;6.99;22.0;2.047272727272728;1
4243420;AMACIANTE COMFORT CONCENTRADO 500ML;GO;2017;3;25;4.97979591836735;98.0;3.2687755102040814;0
2166665;FRONHA AVULSA ESTAMPADA ANDREZA;MA;2017;3;25;6.99;13.0;2.2446153846153845;1
4243420;AMACIANTE COMFORT CONCENTRADO 500ML;MA;2017;3;25;4.98206349206349;63.0;3.2826984126984127;0
2166665;FRONHA AVULSA ESTAMPADA ANDREZA;MG;2017;3;25;6.99;50.0;2.0676;1
2166719;FRONHA AVULSA LISA ANDREZA;MG;2017;3;25;6.99;48.0;2.072083333333333;1
4243420;AMACIANTE COMFORT CONCENTRADO 500ML;MG;2017;3;25;4.99;217.0;4.303732718894009;1
2158151;T VISITA P BORDA DESIRE AZUL 6238;MS;2017;3;25;2.99;4.0;1.8175;1
2158154;T VISITA P BORDA DESIRE AGUA 6243;MS;2017;3;25;2.99;4.0;1.84;1
2166665;FRONHA AVULSA ESTAMPADA ANDREZA;MS;2017;3;25;6.99;9.0;2.0477777777777777;1
2166719;FRONHA AVULSA LISA ANDREZA;MS;2017;3;25;6.99;5.0;2.06;1
2158151;T VISITA P BORDA DESIRE AZUL 6238;MT;2017;3;25;2.99;5.0;1.814;1
2158154;T VISITA P BORDA DESIRE AGUA 6243;MT;2017;3;25;2.99;4.0;1.8375;1
2166665;FRONHA AVULSA ESTAMPADA ANDREZA;MT;2017;3;25;6.99;5.0;2.048;1
2166719;FRONHA AVULSA LISA ANDREZA;MT;2017;3;25;6.86272727272727;11.0;2.047272727272728;0
4243420;AMACIANTE COMFORT CONCENTRADO 500ML;MT;2017;3;25;4.99;35.0;3.2642857142857142;1
2158151;T VISITA P BORDA DESIRE AZUL 6238;PA;2017;3;25;2.99;8.0;1.82;1
2158154;T VISITA P BORDA DESIRE AGUA 6243;PA;2017;3;25;2.99;10.0;1.833;1
2166665;FRONHA AVULSA ESTAMPADA ANDREZA;PA;2017;3;25;6.99;26.0;2.2446153846153845;1
2166719;FRONHA AVULSA LISA ANDREZA;PA;2017;3;25;6.99;28.0;2.244285714285714;1
4263231;JG CAMA QUEEN PRATA 150FIOS MALIBU SANTI;PA;2017;3;25;99.99;2.0;57.53;1
2166665;FRONHA AVULSA ESTAMPADA ANDREZA;PB;2017;3;25;6.99;14.0;2.244285714285714;1
2158154;T VISITA P BORDA DESIRE AGUA 6243;PE;2017;3;25;2.99;5.0;1.822;1
2166665;FRONHA AVULSA ESTAMPADA ANDREZA;PE;2017;3;25;6.99;16.0;2.24375;1
2166719;FRONHA AVULSA LISA ANDREZA;PE;2017;3;25;6.99;20.0;2.2445;1
4243420;AMACIANTE COMFORT CONCENTRADO 500ML;PE;2017;3;25;4.98712643678161;174.0;3.293333333333333;0
2158151;T VISITA P BORDA DESIRE AZUL 6238;PI;2017;3;25;2.99;3.0;1.7666666666666666;1
2166719;FRONHA AVULSA LISA ANDREZA;PI;2017;3;25;6.99;19.0;2.244210526315789;1
4243420;AMACIANTE COMFORT CONCENTRADO 500ML;PI;2017;3;25;4.99;5.0;3.262;1
2158151;T VISITA P BORDA DESIRE AZUL 6238;PR;2017;3;25;2.99;8.0;1.76125;1
2158154;T VISITA P BORDA DESIRE AGUA 6243;PR;2017;3;25;2.99;6.0;1.6783333333333337;1
2166719;FRONHA AVULSA LISA ANDREZA;PR;2017;3;25;6.99;8.0;2.04875;1
2166665;FRONHA AVULSA ESTAMPADA ANDREZA;RJ;2017;3;25;6.99;56.0;2.126428571428572;1
2166719;FRONHA AVULSA LISA ANDREZA;RJ;2017;3;25;6.98977777777778;45.0;2.125777777777777;0
4243420;AMACIANTE COMFORT CONCENTRADO 500ML;RJ;2017;3;25;4.98298319327731;476.0;4.486260504201681;0
4263231;JG CAMA QUEEN PRATA 150FIOS MALIBU SANTI;RJ;2017;3;25;99.988;5.0;57.646;0
4243420;AMACIANTE COMFORT CONCENTRADO 500ML;RN;2017;3;25;4.99;33.0;3.26;1
2158151;T VISITA P BORDA DESIRE AZUL 6238;RO;2017;3;25;3.49;4.0;1.8275;0
4243420;AMACIANTE COMFORT CONCENTRADO 500ML;RO;2017;3;25;4.99;13.0;3.2515384615384617;1
2158151;T VISITA P BORDA DESIRE AZUL 6238;RS;2017;3;25;2.99;6.0;1.83;1
2166719;FRONHA AVULSA LISA ANDREZA;RS;2017;3;25;6.99;27.0;2.047407407407408;1
4243420;AMACIANTE COMFORT CONCENTRADO 500ML;RS;2017;3;25;4.99;58.0;4.452586206896552;1
2158151;T VISITA P BORDA DESIRE AZUL 6238;SC;2017;3;25;2.99;3.0;1.8133333333333332;1
4243420;AMACIANTE COMFORT CONCENTRADO 500ML;SC;2017;3;25;4.99;47.0;4.283191489361702;1
2166665;FRONHA AVULSA ESTAMPADA ANDREZA;SP;2017;3;25;6.99;99.0;2.0477777777777777;1
2166719;FRONHA AVULSA LISA ANDREZA;SP;2017;3;25;6.99;55.0;2.0478181818181818;1
4243420;AMACIANTE COMFORT CONCENTRADO 500ML;SP;2017;3;25;4.98122807017543;684.0;4.340599415204678;0
4263231;JG CAMA QUEEN PRATA 150FIOS MALIBU SANTI;SP;2017;3;25;99.99;7.0;57.24285714285714;1
2158151;T VISITA P BORDA DESIRE AZUL 6238;TO;2017;3;25;2.99;4.0;1.81;1
4243420;AMACIANTE COMFORT CONCENTRADO 500ML;TO;2017;3;25;4.99;17.0;3.2664705882352942;1
2166719;FRONHA AVULSA LISA ANDREZA;AL;2017;3;26;6.99;8.0;2.245;1
4243420;AMACIANTE COMFORT CONCENTRADO 500ML;AL;2017;3;26;4.99;8.0;4.34625;1
2158151;T VISITA P BORDA DESIRE AZUL 6238;AM;2017;3;26;2.99;4.0;1.6275;1
4243420;AMACIANTE COMFORT CONCENTRADO 500ML;AM;2017;3;26;4.99;17.0;3.612352941176471;1
4243420;AMACIANTE COMFORT CONCENTRADO 500ML;AP;2017;3;26;4.99;41.0;3.638536585365854;1
2158151;T VISITA P BORDA DESIRE AZUL 6238;BA;2017;3;26;2.99;5.0;1.7760000000000002;1
4243420;AMACIANTE COMFORT CONCENTRADO 500ML;BA;2017;3;26;4.97979591836735;98.0;3.263367346938776;0
2158151;T VISITA P BORDA DESIRE AZUL 6238;CE;2017;3;26;2.99;6.0;1.7616666666666667;1
2166665;FRONHA AVULSA ESTAMPADA ANDREZA;CE;2017;3;26;6.99;19.0;2.243684210526316;1
2166719;FRONHA AVULSA LISA ANDREZA;CE;2017;3;26;6.99;13.0;2.2446153846153845;1
4243420;AMACIANTE COMFORT CONCENTRADO 500ML;CE;2017;3;26;4.94294117647059;85.0;3.9631764705882353;0
2158154;T VISITA P BORDA DESIRE AGUA 6243;DF;2017;3;26;2.99;6.0;1.83;1
2166665;FRONHA AVULSA ESTAMPADA ANDREZA;DF;2017;3;26;6.99;13.0;2.0484615384615386;1
2158154;T VISITA P BORDA DESIRE AGUA 6243;GO;2017;3;26;2.99;6.0;1.8333333333333333;1
2166719;FRONHA AVULSA LISA ANDREZA;GO;2017;3;26;6.99;11.0;2.047272727272728;1
4243420;AMACIANTE COMFORT CONCENTRADO 500ML;GO;2017;3;26;4.99;44.0;3.2709090909090905;1
4243420;AMACIANTE COMFORT CONCENTRADO 500ML;MG;2017;3;26;4.97387096774194;62.0;4.313064516129033;0
2158151;T VISITA P BORDA DESIRE AZUL 6238;MS;2017;3;26;2.99;4.0;1.7975;1
2166719;FRONHA AVULSA LISA ANDREZA;MS;2017;3;26;6.99;9.0;2.0477777777777777;1
4243420;AMACIANTE COMFORT CONCENTRADO 500ML;MS;2017;3;26;4.99;12.0;4.4525;1
2158154;T VISITA P BORDA DESIRE AGUA 6243;MT;2017;3;26;2.99;4.0;1.825;1
4243420;AMACIANTE COMFORT CONCENTRADO 500ML;MT;2017;3;26;4.98193548387097;62.0;3.260806451612903;0
2158154;T VISITA P BORDA DESIRE AGUA 6243;PA;2017;3;26;2.99;5.0;1.83;1
2166665;FRONHA AVULSA ESTAMPADA ANDREZA;PA;2017;3;26;6.99;12.0;2.244166666666666;1
2166719;FRONHA AVULSA LISA ANDREZA;PA;2017;3;26;6.99;11.0;2.2445454545454546;1
4243420;AMACIANTE COMFORT CONCENTRADO 500ML;PA;2017;3;26;4.99;165.0;4.123636363636363;1
2166719;FRONHA AVULSA LISA ANDREZA;PB;2017;3;26;6.99;6.0;2.245;1
2158151;T VISITA P BORDA DESIRE AZUL 6238;PE;2017;3;26;2.99;6.0;1.815;1
2158154;T VISITA P BORDA DESIRE AGUA 6243;PE;2017;3;26;2.99;3.0;1.8233333333333333;1
2166719;FRONHA AVULSA LISA ANDREZA;PE;2017;3;26;6.99;14.0;2.244285714285714;1
4243420;AMACIANTE COMFORT CONCENTRADO 500ML;PE;2017;3;26;4.99;90.0;3.300222222222222;1
2166665;FRONHA AVULSA ESTAMPADA ANDREZA;PI;2017;3;26;6.99;5.0;2.244;1
2166719;FRONHA AVULSA LISA ANDREZA;PI;2017;3;26;6.99;5.0;2.244;1
4243420;AMACIANTE COMFORT CONCENTRADO 500ML;PI;2017;3;26;4.99;4.0;3.26;1
2158151;T VISITA P BORDA DESIRE AZUL 6238;PR;2017;3;26;2.99;3.0;1.7766666666666666;1
4243420;AMACIANTE COMFORT CONCENTRADO 500ML;PR;2017;3;26;4.99;80.0;4.42225;1
2158151;T VISITA P BORDA DESIRE AZUL 6238;RJ;2017;3;26;2.99;8.0;1.7875;1
2158154;T VISITA P BORDA DESIRE AGUA 6243;RJ;2017;3;26;2.99;7.0;1.8114285714285716;1
2166665;FRONHA AVULSA ESTAMPADA ANDREZA;RJ;2017;3;26;6.98847826086957;46.0;2.1265217391304345;0
4243420;AMACIANTE COMFORT CONCENTRADO 500ML;RJ;2017;3;26;4.9826779661017;295.0;4.487661016949152;0
4243420;AMACIANTE COMFORT CONCENTRADO 500ML;RN;2017;3;26;4.99;21.0;3.26;1
4243420;AMACIANTE COMFORT CONCENTRADO 500ML;RO;2017;3;26;4.99;8.0;3.2525;1
4243420;AMACIANTE COMFORT CONCENTRADO 500ML;RR;2017;3;26;4.99;23.0;2.778695652173913;1
2158151;T VISITA P BORDA DESIRE AZUL 6238;RS;2017;3;26;2.99;5.0;1.84;1
4243420;AMACIANTE COMFORT CONCENTRADO 500ML;RS;2017;3;26;4.99;16.0;4.425625;1
2158151;T VISITA P BORDA DESIRE AZUL 6238;SC;2017;3;26;2.99;3.0;1.81;1
4243420;AMACIANTE COMFORT CONCENTRADO 500ML;SC;2017;3;26;4.99;25.0;4.2828;1
2166665;FRONHA AVULSA ESTAMPADA ANDREZA;SE;2017;3;26;6.99;4.0;2.245;1
2166719;FRONHA AVULSA LISA ANDREZA;SE;2017;3;26;6.99;5.0;2.244;1
4243420;AMACIANTE COMFORT CONCENTRADO 500ML;SE;2017;3;26;4.99;13.0;3.25;1
2158151;T VISITA P BORDA DESIRE AZUL 6238;SP;2017;3;26;2.99;28.0;1.8046428571428568;1
2166665;FRONHA AVULSA ESTAMPADA ANDREZA;SP;2017;3;26;6.99;24.0;2.0466666666666664;1
2166719;FRONHA AVULSA LISA ANDREZA;SP;2017;3;26;6.99;31.0;2.0474193548387096;1
4243420;AMACIANTE COMFORT CONCENTRADO 500ML;SP;2017;3;26;4.98502994011976;501.0;4.33309381237525;0
4263231;JG CAMA QUEEN PRATA 150FIOS MALIBU SANTI;SP;2017;3;26;99.99;3.0;57.11000000000001;1
2158154;T VISITA P BORDA DESIRE AGUA 6243;AL;2017;3;27;2.99;2.0;1.77;1
4243420;AMACIANTE COMFORT CONCENTRADO 500ML;AL;2017;3;27;4.99;24.0;4.320416666666667;1
2158151;T VISITA P BORDA DESIRE AZUL 6238;AM;2017;3;27;2.99;2.0;1.58;1
4243420;AMACIANTE COMFORT CONCENTRADO 500ML;AM;2017;3;27;4.99;37.0;3.363243243243243;1
2166665;FRONHA AVULSA ESTAMPADA ANDREZA;AP;2017;3;27;6.99;5.0;1.904;1
4243420;AMACIANTE COMFORT CONCENTRADO 500ML;AP;2017;3;27;4.96727272727273;44.0;3.64090909090909;0
2158151;T VISITA P BORDA DESIRE AZUL 6238;BA;2017;3;27;2.99;9.0;1.81;1
2166665;FRONHA AVULSA ESTAMPADA ANDREZA;BA;2017;3;27;6.99;46.0;2.2441304347826088;1
2166719;FRONHA AVULSA LISA ANDREZA;BA;2017;3;27;6.99;41.0;2.244390243902439;1
4243420;AMACIANTE COMFORT CONCENTRADO 500ML;BA;2017;3;27;4.99;197.0;3.290507614213198;1
2166665;FRONHA AVULSA ESTAMPADA ANDREZA;CE;2017;3;27;6.99;25.0;2.244;1
4243420;AMACIANTE COMFORT CONCENTRADO 500ML;CE;2017;3;27;4.97660714285714;112.0;3.933392857142857;0
4263231;JG CAMA QUEEN PRATA 150FIOS MALIBU SANTI;CE;2017;3;27;99.99;2.0;57.365;1
2166665;FRONHA AVULSA ESTAMPADA ANDREZA;DF;2017;3;27;6.99;26.0;2.0465384615384616;1
2158151;T VISITA P BORDA DESIRE AZUL 6238;ES;2017;3;27;2.99;4.0;1.765;1
2158154;T VISITA P BORDA DESIRE AGUA 6243;ES;2017;3;27;2.99;3.0;1.7933333333333332;1
2158151;T VISITA P BORDA DESIRE AZUL 6238;GO;2017;3;27;2.99;8.0;1.80125;1
2158154;T VISITA P BORDA DESIRE AGUA 6243;GO;2017;3;27;2.99;5.0;1.828;1
2166665;FRONHA AVULSA ESTAMPADA ANDREZA;GO;2017;3;27;6.99;7.0;2.045714285714286;1
2166719;FRONHA AVULSA LISA ANDREZA;GO;2017;3;27;6.99;8.0;2.0475;1
4243420;AMACIANTE COMFORT CONCENTRADO 500ML;GO;2017;3;27;4.99;98.0;3.27;1
2158151;T VISITA P BORDA DESIRE AZUL 6238;MA;2017;3;27;2.99;5.0;1.782;1
4243420;AMACIANTE COMFORT CONCENTRADO 500ML;MA;2017;3;27;4.99;48.0;3.28;1
2166719;FRONHA AVULSA LISA ANDREZA;MG;2017;3;27;6.99;20.0;2.067;1
4243420;AMACIANTE COMFORT CONCENTRADO 500ML;MG;2017;3;27;4.97378378378378;185.0;4.275891891891892;0
2166665;FRONHA AVULSA ESTAMPADA ANDREZA;MS;2017;3;27;6.99;6.0;2.0466666666666664;1
4243420;AMACIANTE COMFORT CONCENTRADO 500ML;MS;2017;3;27;4.99;28.0;4.413928571428571;1
2158151;T VISITA P BORDA DESIRE AZUL 6238;MT;2017;3;27;2.99;4.0;1.8275;1
2158154;T VISITA P BORDA DESIRE AGUA 6243;MT;2017;3;27;2.99;6.0;1.84;1
4243420;AMACIANTE COMFORT CONCENTRADO 500ML;MT;2017;3;27;4.99;60.0;3.2621666666666664;1
2166665;FRONHA AVULSA ESTAMPADA ANDREZA;PA;2017;3;27;6.99;17.0;2.244117647058824;1
4263231;JG CAMA QUEEN PRATA 150FIOS MALIBU SANTI;PA;2017;3;27;99.99;2.0;57.46;1
2158154;T VISITA P BORDA DESIRE AGUA 6243;PB;2017;3;27;2.99;4.0;1.7675;1
2166665;FRONHA AVULSA ESTAMPADA ANDREZA;PB;2017;3;27;6.99;8.0;2.245;1
2166719;FRONHA AVULSA LISA ANDREZA;PB;2017;3;27;6.99;6.0;2.245;1
4243420;AMACIANTE COMFORT CONCENTRADO 500ML;PB;2017;3;27;4.99;21.0;3.302857142857143;1
2158154;T VISITA P BORDA DESIRE AGUA 6243;PE;2017;3;27;2.99;6.0;1.8083333333333331;1
4243420;AMACIANTE COMFORT CONCENTRADO 500ML;PE;2017;3;27;4.98270072992701;137.0;3.298321167883212;0
4243420;AMACIANTE COMFORT CONCENTRADO 500ML;PI;2017;3;27;4.99;4.0;3.285;1
2158151;T VISITA P BORDA DESIRE AZUL 6238;PR;2017;3;27;3.15666666666667;6.0;1.785;0
2158154;T VISITA P BORDA DESIRE AGUA 6243;PR;2017;3;27;2.99;6.0;1.785;1
4243420;AMACIANTE COMFORT CONCENTRADO 500ML;PR;2017;3;27;4.99;79.0;4.423291139240506;1
2166665;FRONHA AVULSA ESTAMPADA ANDREZA;RJ;2017;3;27;6.95844444444445;45.0;2.1262222222222222;0
2166719;FRONHA AVULSA LISA ANDREZA;RJ;2017;3;27;6.9892;50.0;2.1266;0
4243420;AMACIANTE COMFORT CONCENTRADO 500ML;RJ;2017;3;27;4.98405172413793;464.0;4.49176724137931;0
4263231;JG CAMA QUEEN PRATA 150FIOS MALIBU SANTI;RJ;2017;3;27;99.988;5.0;57.27;0
2158154;T VISITA P BORDA DESIRE AGUA 6243;RN;2017;3;27;2.99;2.0;1.825;1
4243420;AMACIANTE COMFORT CONCENTRADO 500ML;RN;2017;3;27;4.95153846153846;13.0;3.2792307692307694;0
2158151;T VISITA P BORDA DESIRE AZUL 6238;RS;2017;3;27;2.99;5.0;1.806;1
4243420;AMACIANTE COMFORT CONCENTRADO 500ML;RS;2017;3;27;4.99;45.0;4.456444444444444;1
4263231;JG CAMA QUEEN PRATA 150FIOS MALIBU SANTI;RS;2017;3;27;99.99;2.0;57.52;1
2158151;T VISITA P BORDA DESIRE AZUL 6238;SC;2017;3;27;2.99;4.0;1.8175;1
4243420;AMACIANTE COMFORT CONCENTRADO 500ML;SC;2017;3;27;4.97214285714286;28.0;4.167142857142857;0
2166719;FRONHA AVULSA LISA ANDREZA;SE;2017;3;27;6.99;5.0;2.244;1
2158151;T VISITA P BORDA DESIRE AZUL 6238;SP;2017;3;27;2.99;23.0;1.789565217391304;1
2166719;FRONHA AVULSA LISA ANDREZA;SP;2017;3;27;6.99;28.0;2.0475;1
4243420;AMACIANTE COMFORT CONCENTRADO 500ML;SP;2017;3;27;4.98392712550607;494.0;4.337469635627531;0
2158154;T VISITA P BORDA DESIRE AGUA 6243;TO;2017;3;27;2.99;2.0;1.845;1
4243420;AMACIANTE COMFORT CONCENTRADO 500ML;TO;2017;3;27;4.99;16.0;3.26625;1
4243420;AMACIANTE COMFORT CONCENTRADO 500ML;AL;2017;3;28;4.99;21.0;4.333333333333333;1
2158151;T VISITA P BORDA DESIRE AZUL 6238;AM;2017;3;28;4.19;5.0;1.592;0
2158154;T VISITA P BORDA DESIRE AGUA 6243;AM;2017;3;28;4.99;2.0;1.565;1
4243420;AMACIANTE COMFORT CONCENTRADO 500ML;AM;2017;3;28;4.99;31.0;3.4729032258064514;1
4243420;AMACIANTE COMFORT CONCENTRADO 500ML;AP;2017;3;28;4.99;24.0;3.638333333333333;1
2166665;FRONHA AVULSA ESTAMPADA ANDREZA;BA;2017;3;28;6.99;29.0;2.2441379310344827;1
2166719;FRONHA AVULSA LISA ANDREZA;BA;2017;3;28;6.99;23.0;2.243913043478261;1
4243420;AMACIANTE COMFORT CONCENTRADO 500ML;BA;2017;3;28;4.98462365591398;186.0;3.2952150537634406;0
2158151;T VISITA P BORDA DESIRE AZUL 6238;CE;2017;3;28;4.99;3.0;1.7766666666666666;1
2166665;FRONHA AVULSA ESTAMPADA ANDREZA;CE;2017;3;28;6.99;15.0;2.244666666666667;1
2166719;FRONHA AVULSA LISA ANDREZA;CE;2017;3;28;6.99;14.0;2.244285714285714;1
2158154;T VISITA P BORDA DESIRE AGUA 6243;DF;2017;3;28;4.99;5.0;1.818;1
2166665;FRONHA AVULSA ESTAMPADA ANDREZA;DF;2017;3;28;6.99;24.0;2.0475;1
2166719;FRONHA AVULSA LISA ANDREZA;DF;2017;3;28;6.99;15.0;2.048;1
2166665;FRONHA AVULSA ESTAMPADA ANDREZA;ES;2017;3;28;6.99;8.0;2.1275;1
2158151;T VISITA P BORDA DESIRE AZUL 6238;GO;2017;3;28;3.65666666666667;3.0;1.82;0
2158154;T VISITA P BORDA DESIRE AGUA 6243;GO;2017;3;28;3.39;5.0;1.83;0
2166665;FRONHA AVULSA ESTAMPADA ANDREZA;GO;2017;3;28;6.99;19.0;2.047894736842105;1
2166665;FRONHA AVULSA ESTAMPADA ANDREZA;MA;2017;3;28;6.99;9.0;2.2444444444444445;1
2166719;FRONHA AVULSA LISA ANDREZA;MA;2017;3;28;6.99;8.0;2.24375;1
4243420;AMACIANTE COMFORT CONCENTRADO 500ML;MA;2017;3;28;4.98038461538461;52.0;3.270576923076923;0
2158154;T VISITA P BORDA DESIRE AGUA 6243;MG;2017;3;28;3.99;18.0;1.74;1
2166665;FRONHA AVULSA ESTAMPADA ANDREZA;MG;2017;3;28;6.99;40.0;2.06325;1
2166719;FRONHA AVULSA LISA ANDREZA;MG;2017;3;28;6.99;20.0;2.067;1
4243420;AMACIANTE COMFORT CONCENTRADO 500ML;MG;2017;3;28;4.97901098901099;182.0;4.296978021978021;0
2158151;T VISITA P BORDA DESIRE AZUL 6238;MS;2017;3;28;3.99;4.0;1.7975;1
4243420;AMACIANTE COMFORT CONCENTRADO 500ML;MS;2017;3;28;4.92548387096774;31.0;4.449354838709677;0
2158151;T VISITA P BORDA DESIRE AZUL 6238;MT;2017;3;28;3.65666666666667;3.0;1.8166666666666669;0
4243420;AMACIANTE COMFORT CONCENTRADO 500ML;MT;2017;3;28;4.99;33.0;3.2596969696969693;1
2158151;T VISITA P BORDA DESIRE AZUL 6238;PA;2017;3;28;4.70428571428572;7.0;1.7985714285714285;0
2158154;T VISITA P BORDA DESIRE AGUA 6243;PA;2017;3;28;4.99;6.0;1.8266666666666669;1
2166665;FRONHA AVULSA ESTAMPADA ANDREZA;PA;2017;3;28;6.99;38.0;2.2444736842105266;1
2166719;FRONHA AVULSA LISA ANDREZA;PA;2017;3;28;6.99;43.0;2.244186046511628;1
4243420;AMACIANTE COMFORT CONCENTRADO 500ML;PB;2017;3;28;4.99;19.0;3.2957894736842106;1
2158151;T VISITA P BORDA DESIRE AZUL 6238;PE;2017;3;28;4.99;4.0;1.8175;1
2166665;FRONHA AVULSA ESTAMPADA ANDREZA;PE;2017;3;28;6.99;16.0;2.24375;1
4243420;AMACIANTE COMFORT CONCENTRADO 500ML;PE;2017;3;28;4.98728260869565;184.0;3.301304347826087;0
2166665;FRONHA AVULSA ESTAMPADA ANDREZA;PI;2017;3;28;6.99;5.0;2.244;1
2166719;FRONHA AVULSA LISA ANDREZA;PI;2017;3;28;6.99;4.0;2.245;1
2158154;T VISITA P BORDA DESIRE AGUA 6243;PR;2017;3;28;3.45153846153846;13.0;1.6707692307692308;0
2166665;FRONHA AVULSA ESTAMPADA ANDREZA;PR;2017;3;28;6.99;16.0;2.0475;1
2166719;FRONHA AVULSA LISA ANDREZA;PR;2017;3;28;6.99;11.0;2.049090909090909;1
2158151;T VISITA P BORDA DESIRE AZUL 6238;RJ;2017;3;28;4.41857142857143;7.0;1.8114285714285716;0
2158154;T VISITA P BORDA DESIRE AGUA 6243;RJ;2017;3;28;4.39;5.0;1.814;0
2166665;FRONHA AVULSA ESTAMPADA ANDREZA;RJ;2017;3;28;6.98918032786885;61.0;2.126065573770492;0
2166719;FRONHA AVULSA LISA ANDREZA;RJ;2017;3;28;6.98885714285714;35.0;2.126571428571429;0
4243420;AMACIANTE COMFORT CONCENTRADO 500ML;RJ;2017;3;28;4.99977272727273;396.0;4.496515151515151;0
2166665;FRONHA AVULSA ESTAMPADA ANDREZA;RN;2017;3;28;6.99;6.0;2.245;1
4243420;AMACIANTE COMFORT CONCENTRADO 500ML;RN;2017;3;28;4.99;24.0;3.272083333333333;1
2158151;T VISITA P BORDA DESIRE AZUL 6238;RO;2017;3;28;4.99;2.0;1.82;1
2158151;T VISITA P BORDA DESIRE AZUL 6238;RS;2017;3;28;4.99;6.0;1.8283333333333331;1
2158154;T VISITA P BORDA DESIRE AGUA 6243;RS;2017;3;28;4.65666666666667;6.0;1.8333333333333333;0
4243420;AMACIANTE COMFORT CONCENTRADO 500ML;RS;2017;3;28;4.99;63.0;4.431269841269842;1
4263231;JG CAMA QUEEN PRATA 150FIOS MALIBU SANTI;RS;2017;3;28;99.99;2.0;57.795;1
2158154;T VISITA P BORDA DESIRE AGUA 6243;SC;2017;3;28;3.79;5.0;1.816;0
2166665;FRONHA AVULSA ESTAMPADA ANDREZA;SC;2017;3;28;6.99;9.0;2.0477777777777777;1
